timestamp,coin,price
2024-01-02T04:51:17,BTC,41487.6637
2024-01-02T04:51:18,BTC,41502.8202
2024-01-02T04:51:19,BTC,41485.1174
2024-01-02T04:51:20,BTC,41502.8335
2024-01-02T04:51:21,BTC,41479.1464
2024-01-02T04:51:22,BTC,41447.1854
2024-01-02T04:51:23,BTC,41444.1997
2024-01-02T04:51:24,BTC,41435.5425
2024-01-02T04:51:25,BTC,41429.2979
2024-01-02T04:51:26,BTC,41416.5641
2024-01-02T04:51:27,BTC,41419.8409
2024-01-02T04:51:28,BTC,41391.8253
2024-01-02T04:51:29,BTC,41413.8099
2024-01-02T04:51:30,BTC,41419.3094
2024-01-02T04:51:31,BTC,41450.0604
2024-01-02T04:51:32,BTC,41434.7807
2024-01-02T04:51:33,BTC,41441.134
2024-01-02T04:51:34,BTC,41464.5323
2024-01-02T04:51:35,BTC,41459.301
2024-01-02T04:51:36,BTC,41483.1541
2024-01-02T04:51:37,BTC,41513.658
2024-01-02T04:51:38,BTC,41551.5246
2024-01-02T04:51:39,BTC,41520.0595
2024-01-02T04:51:40,BTC,41517.0318
2024-01-02T04:51:41,BTC,41501.9014
2024-01-02T04:51:42,BTC,41533.7403
2024-01-02T04:51:43,BTC,41521.871
2024-01-02T04:51:44,BTC,41540.9009
2024-01-02T04:51:45,BTC,41558.6209
2024-01-02T04:51:46,BTC,41579.6361
2024-01-02T04:51:47,BTC,41594.3804
2024-01-02T04:51:48,BTC,41586.8937
2024-01-02T04:51:49,BTC,41600.9066
2024-01-02T04:51:50,BTC,41601.7203
2024-01-02T04:51:51,BTC,41585.8686
2024-01-02T04:51:52,BTC,41622.1002
2024-01-02T04:51:53,BTC,41647.8336
2024-01-02T04:51:54,BTC,41649.8795
2024-01-02T04:51:55,BTC,41653.2314
2024-01-02T04:51:56,BTC,41673.6101
2024-01-02T04:51:57,BTC,41631.8414
2024-01-02T04:51:58,BTC,41636.4522
2024-01-02T04:51:59,BTC,41631.5582
2024-01-02T04:52:00,BTC,41655.6061
2024-01-02T04:52:01,BTC,41662.4075
2024-01-02T04:52:02,BTC,41703.9496
2024-01-02T04:52:03,BTC,41688.3626
2024-01-02T04:52:04,BTC,41684.5832
2024-01-02T04:52:05,BTC,41704.6223
2024-01-02T04:52:06,BTC,41744.2484
2024-01-02T04:52:07,BTC,41724.8137
2024-01-02T04:52:08,BTC,41720.2563
2024-01-02T04:52:09,BTC,41689.9551
2024-01-02T04:52:10,BTC,41669.0942
2024-01-02T04:52:11,BTC,41685.8767
2024-01-02T04:52:12,BTC,41710.5031
2024-01-02T04:52:13,BTC,41705.9777
2024-01-02T04:52:14,BTC,41678.753
2024-01-02T04:52:15,BTC,41683.4025
2024-01-02T04:52:16,BTC,41660.0682
2024-01-02T04:52:17,BTC,41668.8886
2024-01-02T04:52:18,BTC,41678.1007
2024-01-02T04:52:19,BTC,41693.835
2024-01-02T04:52:20,BTC,41719.6086
2024-01-02T04:52:21,BTC,41753.0132
2024-01-02T04:52:22,BTC,41728.8119
2024-01-02T04:52:23,BTC,41716.7054
2024-01-02T04:52:24,BTC,41707.7697
2024-01-02T04:52:25,BTC,41697.708
2024-01-02T04:52:26,BTC,41658.867
2024-01-02T04:52:27,BTC,41658.0371
2024-01-02T04:52:28,BTC,41685.5632
2024-01-02T04:52:29,BTC,41686.5871
2024-01-02T04:52:30,BTC,41691.5013
2024-01-02T04:52:31,BTC,41694.9728
2024-01-02T04:52:32,BTC,41712.8831
2024-01-02T04:52:33,BTC,41699.7837
2024-01-02T04:52:34,BTC,41693.2305
2024-01-02T04:52:35,BTC,41692.4516
2024-01-02T04:52:36,BTC,41677.4559
2024-01-02T04:52:37,BTC,41669.6965
2024-01-02T04:52:38,BTC,41671.0129
2024-01-02T04:52:39,BTC,41672.9737
2024-01-02T04:52:40,BTC,41704.0669
2024-01-02T04:52:41,BTC,41717.8217
2024-01-02T04:52:42,BTC,41722.8958
2024-01-02T04:52:43,BTC,41710.0874
2024-01-02T04:52:44,BTC,41738.0965
2024-01-02T04:52:45,BTC,41756.3388
2024-01-02T04:52:46,BTC,41770.7685
2024-01-02T04:52:47,BTC,41726.7239
2024-01-02T04:52:48,BTC,41721.2521
2024-01-02T04:52:49,BTC,41703.7303
2024-01-02T04:52:50,BTC,41725.3391
2024-01-02T04:52:51,BTC,41714.0127
2024-01-02T04:52:52,BTC,41700.9969
2024-01-02T04:52:53,BTC,41689.9627
2024-01-02T04:52:54,BTC,41745.7608
2024-01-02T04:52:55,BTC,41756.5871
2024-01-02T04:52:56,BTC,41743.4661
2024-01-02T04:52:57,BTC,41723.8805
2024-01-02T04:52:58,BTC,41756.2512
2024-01-02T04:52:59,BTC,41747.2619
2024-01-02T04:53:00,BTC,41746.54
2024-01-02T04:53:01,BTC,41736.0496
2024-01-02T04:53:02,BTC,41787.2343
2024-01-02T04:53:03,BTC,41795.937
2024-01-02T04:53:04,BTC,41807.9357
2024-01-02T04:53:05,BTC,41805.5717
2024-01-02T04:53:06,BTC,41780.0106
2024-01-02T04:53:07,BTC,41785.0967
2024-01-02T04:53:08,BTC,41791.7164
2024-01-02T04:53:09,BTC,41790.4798
2024-01-02T04:53:10,BTC,41794.9273
2024-01-02T04:53:11,BTC,41791.8665
2024-01-02T04:53:12,BTC,41757.3974
2024-01-02T04:53:13,BTC,41724.0931
2024-01-02T04:53:14,BTC,41724.312
2024-01-02T04:53:15,BTC,41712.1069
2024-01-02T04:53:16,BTC,41703.5024
2024-01-02T04:53:17,BTC,41693.1432
2024-01-02T04:53:18,BTC,41687.3688
2024-01-02T04:53:19,BTC,41727.6503
2024-01-02T04:53:20,BTC,41703.4069
2024-01-02T04:53:21,BTC,41698.1881
2024-01-02T04:53:22,BTC,41720.3746
2024-01-02T04:53:23,BTC,41777.1817
2024-01-02T04:53:24,BTC,41775.388
2024-01-02T04:53:25,BTC,41787.6551
2024-01-02T04:53:26,BTC,41774.8052
2024-01-02T04:53:27,BTC,41761.4402
2024-01-02T04:53:28,BTC,41769.5541
2024-01-02T04:53:29,BTC,41753.1634
2024-01-02T04:53:30,BTC,41771.6418
2024-01-02T04:53:31,BTC,41768.2283
2024-01-02T04:53:32,BTC,41747.7602
2024-01-02T04:53:33,BTC,41749.3846
2024-01-02T04:53:34,BTC,41767.4356
2024-01-02T04:53:35,BTC,41761.0705
2024-01-02T04:53:36,BTC,41757.4563
2024-01-02T04:53:37,BTC,41746.8069
2024-01-02T04:53:38,BTC,41754.387
2024-01-02T04:53:39,BTC,41757.7348
2024-01-02T04:53:40,BTC,41775.0036
2024-01-02T04:53:41,BTC,41739.1239
2024-01-02T04:53:42,BTC,41706.3638
2024-01-02T04:53:43,BTC,41699.5505
2024-01-02T04:53:44,BTC,41707.3555
2024-01-02T04:53:45,BTC,41712.3146
2024-01-02T04:53:46,BTC,41679.8843
2024-01-02T04:53:47,BTC,41690.0443
2024-01-02T04:53:48,BTC,41684.9159
2024-01-02T04:53:49,BTC,41705.1474
2024-01-02T04:53:50,BTC,41695.01
2024-01-02T04:53:51,BTC,41702.4482
2024-01-02T04:53:52,BTC,41698.1293
2024-01-02T04:53:53,BTC,41670.6477
2024-01-02T04:53:54,BTC,41680.5146
2024-01-02T04:53:55,BTC,41673.5313
2024-01-02T04:53:56,BTC,41649.31
2024-01-02T04:53:57,BTC,41694.0778
2024-01-02T04:53:58,BTC,41715.104
2024-01-02T04:53:59,BTC,41722.0812
2024-01-02T04:54:00,BTC,41739.332
2024-01-02T04:54:01,BTC,41744.9179
2024-01-02T04:54:02,BTC,41755.7087
2024-01-02T04:54:03,BTC,41740.4113
2024-01-02T04:54:04,BTC,41766.4169
2024-01-02T04:54:05,BTC,41739.9229
2024-01-02T04:54:06,BTC,41716.3647
2024-01-02T04:54:07,BTC,41731.4236
2024-01-02T04:54:08,BTC,41729.2659
2024-01-02T04:54:09,BTC,41738.9788
2024-01-02T04:54:10,BTC,41739.89
2024-01-02T04:54:11,BTC,41736.3866
2024-01-02T04:54:12,BTC,41757.443
2024-01-02T04:54:13,BTC,41731.0348
2024-01-02T04:54:14,BTC,41737.3893
2024-01-02T04:54:15,BTC,41730.9561
2024-01-02T04:54:16,BTC,41759.1852
2024-01-02T04:54:17,BTC,41761.4703
2024-01-02T04:54:18,BTC,41773.9438
2024-01-02T04:54:19,BTC,41766.9229
2024-01-02T04:54:20,BTC,41782.2998
2024-01-02T04:54:21,BTC,41788.9284
2024-01-02T04:54:22,BTC,41749.8134
2024-01-02T04:54:23,BTC,41765.33
2024-01-02T04:54:24,BTC,41754.695
2024-01-02T04:54:25,BTC,41731.9097
2024-01-02T04:54:26,BTC,41764.3924
2024-01-02T04:54:27,BTC,41796.5837
2024-01-02T04:54:28,BTC,41804.3049
2024-01-02T04:54:29,BTC,41824.6818
2024-01-02T04:54:30,BTC,41818.6711
2024-01-02T04:54:31,BTC,41844.882
2024-01-02T04:54:32,BTC,41848.9718
2024-01-02T04:54:33,BTC,41814.0798
2024-01-02T04:54:34,BTC,41779.3322
2024-01-02T04:54:35,BTC,41775.3658
2024-01-02T04:54:36,BTC,41744.9653
2024-01-02T04:54:37,BTC,41721.4184
2024-01-02T04:54:38,BTC,41753.4826
2024-01-02T04:54:39,BTC,41746.5822
2024-01-02T04:54:40,BTC,41758.3999
2024-01-02T04:54:41,BTC,41759.7477
2024-01-02T04:54:42,BTC,41772.1166
2024-01-02T04:54:43,BTC,41773.0597
2024-01-02T04:54:44,BTC,41720.2159
2024-01-02T04:54:45,BTC,41744.6795
2024-01-02T04:54:46,BTC,41721.4594
2024-01-02T04:54:47,BTC,41712.839
2024-01-02T04:54:48,BTC,41688.7262
2024-01-02T04:54:49,BTC,41728.1024
2024-01-02T04:54:50,BTC,41665.9916
2024-01-02T04:54:51,BTC,41694.5672
2024-01-02T04:54:52,BTC,41708.479
2024-01-02T04:54:53,BTC,41700.1024
2024-01-02T04:54:54,BTC,41691.43
2024-01-02T04:54:55,BTC,41721.2859
2024-01-02T04:54:56,BTC,41769.3818
2024-01-02T04:54:57,BTC,41755.9902
2024-01-02T04:54:58,BTC,41805.7678
2024-01-02T04:54:59,BTC,41803.959
2024-01-02T04:55:00,BTC,41790.443
2024-01-02T04:55:01,BTC,41831.4601
2024-01-02T04:55:02,BTC,41840.9002
2024-01-02T04:55:03,BTC,41832.4434
2024-01-02T04:55:04,BTC,41847.5638
2024-01-02T04:55:05,BTC,41835.5493
2024-01-02T04:55:06,BTC,41865.4944
2024-01-02T04:55:07,BTC,41869.5349
2024-01-02T04:55:08,BTC,41861.4668
2024-01-02T04:55:09,BTC,41893.8304
2024-01-02T04:55:10,BTC,41908.123
2024-01-02T04:55:11,BTC,41886.1475
2024-01-02T04:55:12,BTC,41862.8432
2024-01-02T04:55:13,BTC,41853.9097
2024-01-02T04:55:14,BTC,41863.1069
2024-01-02T04:55:15,BTC,41885.923
2024-01-02T04:55:16,BTC,41865.8183
2024-01-02T04:55:17,BTC,41883.9144
2024-01-02T04:55:18,BTC,41865.4463
2024-01-02T04:55:19,BTC,41898.3897
2024-01-02T04:55:20,BTC,41875.0726
2024-01-02T04:55:21,BTC,41877.0328
2024-01-02T04:55:22,BTC,41926.5427
2024-01-02T04:55:23,BTC,41888.3219
2024-01-02T04:55:24,BTC,41857.2264
2024-01-02T04:55:25,BTC,41874.5725
2024-01-02T04:55:26,BTC,41872.0993
2024-01-02T04:55:27,BTC,41884.0867
2024-01-02T04:55:28,BTC,41886.6077
2024-01-02T04:55:29,BTC,41864.3091
2024-01-02T04:55:30,BTC,41855.2925
2024-01-02T04:55:31,BTC,41853.9847
2024-01-02T04:55:32,BTC,41855.2207
2024-01-02T04:55:33,BTC,41873.7523
2024-01-02T04:55:34,BTC,41873.7124
2024-01-02T04:55:35,BTC,41851.3822
2024-01-02T04:55:36,BTC,41841.1611
2024-01-02T04:55:37,BTC,41831.4862
2024-01-02T04:55:38,BTC,41821.2006
2024-01-02T04:55:39,BTC,41825.5867
2024-01-02T04:55:40,BTC,41811.7495
2024-01-02T04:55:41,BTC,41848.1101
2024-01-02T04:55:42,BTC,41853.8948
2024-01-02T04:55:43,BTC,41833.2037
2024-01-02T04:55:44,BTC,41820.4995
2024-01-02T04:55:45,BTC,41835.1649
2024-01-02T04:55:46,BTC,41836.6806
2024-01-02T04:55:47,BTC,41802.1218
2024-01-02T04:55:48,BTC,41761.1283
2024-01-02T04:55:49,BTC,41769.1348
2024-01-02T04:55:50,BTC,41750.9217
2024-01-02T04:55:51,BTC,41728.2363
2024-01-02T04:55:52,BTC,41722.3712
2024-01-02T04:55:53,BTC,41703.6129
2024-01-02T04:55:54,BTC,41728.8068
2024-01-02T04:55:55,BTC,41720.8845
2024-01-02T04:55:56,BTC,41728.7271
2024-01-02T04:55:57,BTC,41743.228
2024-01-02T04:55:58,BTC,41734.6931
2024-01-02T04:55:59,BTC,41700.1333
2024-01-02T04:56:00,BTC,41696.7345
2024-01-02T05:41:00,BTC,41672.618
2024-01-02T05:41:01,BTC,41674.4435
2024-01-02T05:41:02,BTC,41681.0059
2024-01-02T05:41:03,BTC,41679.9676
2024-01-02T05:41:04,BTC,41702.15
2024-01-02T05:41:05,BTC,41701.5419
2024-01-02T05:41:06,BTC,41713.6466
2024-01-02T05:41:07,BTC,41682.5577
2024-01-02T05:41:08,BTC,41658.9357
2024-01-02T05:41:09,BTC,41708.0065
2024-01-02T05:41:10,BTC,41722.8762
2024-01-02T05:41:11,BTC,41702.5582
2024-01-02T05:41:12,BTC,41724.1587
2024-01-02T05:41:13,BTC,41716.1756
2024-01-02T05:41:14,BTC,41751.0109
2024-01-02T05:41:15,BTC,41724.1707
2024-01-02T05:41:16,BTC,41706.9372
2024-01-02T05:41:17,BTC,41721.9726
2024-01-02T05:41:18,BTC,41733.8982
2024-01-02T05:41:19,BTC,41767.5261
2024-01-02T05:41:20,BTC,41786.019
2024-01-02T05:41:21,BTC,41776.244
2024-01-02T05:41:22,BTC,41778.049
2024-01-02T05:41:23,BTC,41805.4915
2024-01-02T05:41:24,BTC,41808.8769
2024-01-02T05:41:25,BTC,41794.3067
2024-01-02T05:41:26,BTC,41785.2279
2024-01-02T05:41:27,BTC,41793.7314
2024-01-02T05:41:28,BTC,41822.5811
2024-01-02T05:41:29,BTC,41801.3482
2024-01-02T05:41:30,BTC,41836.4866
2024-01-02T05:41:31,BTC,41871.5703
2024-01-02T05:41:32,BTC,41843.7038
2024-01-02T05:41:33,BTC,41870.523
2024-01-02T05:41:34,BTC,41865.7327
2024-01-02T05:41:35,BTC,41818.051
2024-01-02T05:41:36,BTC,41795.1965
2024-01-02T05:41:37,BTC,41799.3378
2024-01-02T05:41:38,BTC,41774.3732
2024-01-02T05:41:39,BTC,41798.8182
2024-01-02T05:41:40,BTC,41805.7291
2024-01-02T05:41:41,BTC,41803.9096
2024-01-02T05:41:42,BTC,41774.6175
2024-01-02T05:41:43,BTC,41785.8863
2024-01-02T05:41:44,BTC,41776.8928
2024-01-02T05:41:45,BTC,41768.7725
2024-01-02T05:41:46,BTC,41767.687
2024-01-02T05:41:47,BTC,41789.1421
2024-01-02T05:41:48,BTC,41788.6635
2024-01-02T05:41:49,BTC,41785.3709
2024-01-02T05:41:50,BTC,41781.1227
2024-01-02T05:41:51,BTC,41755.9492
2024-01-02T05:41:52,BTC,41772.6265
2024-01-02T05:41:53,BTC,41740.0812
2024-01-02T05:41:54,BTC,41729.1075
2024-01-02T05:41:55,BTC,41754.125
2024-01-02T05:41:56,BTC,41764.8292
2024-01-02T05:41:57,BTC,41765.4181
2024-01-02T05:41:58,BTC,41746.3728
2024-01-02T05:41:59,BTC,41721.8428
2024-01-02T05:42:00,BTC,41697.9636
2024-01-02T05:42:01,BTC,41695.8657
2024-01-02T05:42:02,BTC,41657.71
2024-01-02T05:42:03,BTC,41698.4307
2024-01-02T05:42:04,BTC,41694.2759
2024-01-02T05:42:05,BTC,41661.2535
2024-01-02T05:42:06,BTC,41697.2321
2024-01-02T05:42:07,BTC,41660.7918
2024-01-02T05:42:08,BTC,41678.3554
2024-01-02T05:42:09,BTC,41712.116
2024-01-02T05:42:10,BTC,41695.66
2024-01-02T05:42:11,BTC,41677.6066
2024-01-02T05:42:12,BTC,41664.7397
2024-01-02T05:42:13,BTC,41661.7928
2024-01-02T05:42:14,BTC,41654.8153
2024-01-02T05:42:15,BTC,41661.3516
2024-01-02T05:42:16,BTC,41633.827
2024-01-02T05:42:17,BTC,41605.6029
2024-01-02T05:42:18,BTC,41582.6628
2024-01-02T05:42:19,BTC,41609.8883
2024-01-02T05:42:20,BTC,41596.1493
2024-01-02T05:42:21,BTC,41582.0001
2024-01-02T05:42:22,BTC,41603.5358
2024-01-02T05:42:23,BTC,41598.2389
2024-01-02T05:42:24,BTC,41589.4481
2024-01-02T05:42:25,BTC,41596.3305
2024-01-02T05:42:26,BTC,41594.4314
2024-01-02T05:42:27,BTC,41579.3616
2024-01-02T05:42:28,BTC,41574.0801
2024-01-02T05:42:29,BTC,41545.349
2024-01-02T05:42:30,BTC,41590.4136
2024-01-02T05:42:31,BTC,41580.1791
2024-01-02T05:42:32,BTC,41568.0442
2024-01-02T05:42:33,BTC,41518.5606
2024-01-02T05:42:34,BTC,41522.5275
2024-01-02T05:42:35,BTC,41532.9708
2024-01-02T05:42:36,BTC,41557.1031
2024-01-02T05:42:37,BTC,41561.6101
2024-01-02T05:42:38,BTC,41554.1205
2024-01-02T05:42:39,BTC,41560.0653
2024-01-02T05:42:40,BTC,41573.86
2024-01-02T05:42:41,BTC,41595.8366
2024-01-02T05:42:42,BTC,41581.443
2024-01-02T05:42:43,BTC,41585.3062
2024-01-02T05:42:44,BTC,41573.996
2024-01-02T05:42:45,BTC,41587.3474
2024-01-02T05:42:46,BTC,41576.5296
2024-01-02T05:42:47,BTC,41577.5083
2024-01-02T05:42:48,BTC,41600.5254
2024-01-02T05:42:49,BTC,41605.0629
2024-01-02T05:42:50,BTC,41637.2501
2024-01-02T05:42:51,BTC,41629.9836
2024-01-02T05:42:52,BTC,41645.2821
2024-01-02T05:42:53,BTC,41669.5776
2024-01-02T05:42:54,BTC,41660.7143
2024-01-02T05:42:55,BTC,41652.2711
2024-01-02T05:42:56,BTC,41677.1624
2024-01-02T05:42:57,BTC,41698.8245
2024-01-02T05:42:58,BTC,41665.8781
2024-01-02T05:42:59,BTC,41659.7458
2024-01-02T05:43:00,BTC,41678.1103
2024-01-02T05:43:01,BTC,41700.3244
2024-01-02T05:43:02,BTC,41726.4898
2024-01-02T05:43:03,BTC,41745.6631
2024-01-02T05:43:04,BTC,41729.874
2024-01-02T05:43:05,BTC,41746.6326
2024-01-02T05:43:06,BTC,41768.4353
2024-01-02T05:43:07,BTC,41735.1845
2024-01-02T05:43:08,BTC,41725.6275
2024-01-02T05:43:09,BTC,41726.6958
2024-01-02T05:43:10,BTC,41712.1726
2024-01-02T05:43:11,BTC,41720.5094
2024-01-02T05:43:12,BTC,41753.4012
2024-01-02T05:43:13,BTC,41769.5853
2024-01-02T05:43:14,BTC,41786.4231
2024-01-02T05:43:15,BTC,41794.602
2024-01-02T05:43:16,BTC,41832.1572
2024-01-02T05:43:17,BTC,41833.8759
2024-01-02T05:43:18,BTC,41848.7972
2024-01-02T05:43:19,BTC,41872.9143
2024-01-02T05:43:20,BTC,41863.0242
2024-01-02T05:43:21,BTC,41857.2034
2024-01-02T05:43:22,BTC,41863.866
2024-01-02T05:43:23,BTC,41877.8339
2024-01-02T05:43:24,BTC,41855.326
2024-01-02T05:43:25,BTC,41829.6475
2024-01-02T05:43:26,BTC,41844.833
2024-01-02T05:43:27,BTC,41858.8603
2024-01-02T05:43:28,BTC,41875.5325
2024-01-02T05:43:29,BTC,41859.3969
2024-01-02T05:43:30,BTC,41868.7103
2024-01-02T05:43:31,BTC,41848.4549
2024-01-02T05:43:32,BTC,41837.1073
2024-01-02T05:43:33,BTC,41823.2112
2024-01-02T05:43:34,BTC,41808.2268
2024-01-02T05:43:35,BTC,41750.5805
2024-01-02T05:43:36,BTC,41724.6637
2024-01-02T05:43:37,BTC,41726.6788
2024-01-02T05:43:38,BTC,41737.0664
2024-01-02T05:43:39,BTC,41751.764
2024-01-02T05:43:40,BTC,41750.9684
2024-01-02T05:43:41,BTC,41724.6626
2024-01-02T05:43:42,BTC,41731.7049
2024-01-02T05:43:43,BTC,41748.082
2024-01-02T05:43:44,BTC,41780.3505
2024-01-02T05:43:45,BTC,41787.2665
2024-01-02T05:43:46,BTC,41779.8814
2024-01-02T05:43:47,BTC,41767.972
2024-01-02T05:43:48,BTC,41751.3573
2024-01-02T05:43:49,BTC,41738.436
2024-01-02T05:43:50,BTC,41731.175
2024-01-02T05:43:51,BTC,41740.186
2024-01-02T05:43:52,BTC,41758.1168
2024-01-02T05:43:53,BTC,41724.6358
2024-01-02T05:43:54,BTC,41711.6172
2024-01-02T05:43:55,BTC,41699.3523
2024-01-02T05:43:56,BTC,41663.3294
2024-01-02T05:43:57,BTC,41673.3414
2024-01-02T05:43:58,BTC,41682.7007
2024-01-02T05:43:59,BTC,41676.0896
2024-01-02T05:44:00,BTC,41679.9993
2024-01-02T05:44:01,BTC,41674.9314
2024-01-02T05:44:02,BTC,41669.23
2024-01-02T05:44:03,BTC,41690.9089
2024-01-02T05:44:04,BTC,41704.1291
2024-01-02T05:44:05,BTC,41703.3201
2024-01-02T05:44:06,BTC,41693.1915
2024-01-02T05:44:07,BTC,41706.0648
2024-01-02T05:44:08,BTC,41702.1406
2024-01-02T05:44:09,BTC,41680.3046
2024-01-02T05:44:10,BTC,41654.3629
2024-01-02T05:44:11,BTC,41620.6589
2024-01-02T05:44:12,BTC,41599.8439
2024-01-02T05:44:13,BTC,41592.2005
2024-01-02T05:44:14,BTC,41575.9621
2024-01-02T05:44:15,BTC,41569.7665
2024-01-02T05:44:16,BTC,41596.2779
2024-01-02T05:44:17,BTC,41586.2601
2024-01-02T05:44:18,BTC,41565.7049
2024-01-02T05:44:19,BTC,41556.0854
2024-01-02T05:44:20,BTC,41563.8627
2024-01-02T05:44:21,BTC,41558.3695
2024-01-02T05:44:22,BTC,41562.55
2024-01-02T05:44:23,BTC,41582.9002
2024-01-02T05:44:24,BTC,41589.5006
2024-01-02T05:44:25,BTC,41578.7218
2024-01-02T05:44:26,BTC,41564.8695
2024-01-02T05:44:27,BTC,41569.3395
2024-01-02T05:44:28,BTC,41604.4173
2024-01-02T05:44:29,BTC,41597.6701
2024-01-02T05:44:30,BTC,41612.2968
2024-01-02T05:44:31,BTC,41580.8967
2024-01-02T05:44:32,BTC,41564.3441
2024-01-02T05:44:33,BTC,41581.8561
2024-01-02T05:44:34,BTC,41557.3821
2024-01-02T05:44:35,BTC,41565.8141
2024-01-02T05:44:36,BTC,41552.0487
2024-01-02T05:44:37,BTC,41608.7715
2024-01-02T05:44:38,BTC,41572.2259
2024-01-02T05:44:39,BTC,41592.1763
2024-01-02T05:44:40,BTC,41599.6291
2024-01-02T05:44:41,BTC,41602.8985
2024-01-02T05:44:42,BTC,41619.1654
2024-01-02T05:44:43,BTC,41610.2194
2024-01-02T05:44:44,BTC,41643.8696
2024-01-02T05:44:45,BTC,41624.4987
2024-01-02T05:44:46,BTC,41665.14
2024-01-02T05:44:47,BTC,41641.7034
2024-01-02T05:44:48,BTC,41631.6021
2024-01-02T05:44:49,BTC,41639.2519
2024-01-02T05:44:50,BTC,41634.726
2024-01-02T05:44:51,BTC,41627.1549
2024-01-02T05:44:52,BTC,41627.5458
2024-01-02T05:44:53,BTC,41610.4044
2024-01-02T05:44:54,BTC,41623.7879
2024-01-02T05:44:55,BTC,41607.2935
2024-01-02T05:44:56,BTC,41613.4847
2024-01-02T05:44:57,BTC,41632.1727
2024-01-02T05:44:58,BTC,41621.4612
2024-01-02T05:44:59,BTC,41635.8868
2024-01-02T05:45:00,BTC,41616.2934
2024-01-02T05:45:01,BTC,41622.3618
2024-01-02T05:45:02,BTC,41616.96
2024-01-02T05:45:03,BTC,41607.0609
2024-01-02T05:45:04,BTC,41599.1085
2024-01-02T05:45:05,BTC,41597.4715
2024-01-02T05:45:06,BTC,41617.9846
2024-01-02T05:45:07,BTC,41576.6526
2024-01-02T05:45:08,BTC,41578.8408
2024-01-02T05:45:09,BTC,41589.5981
2024-01-02T05:45:10,BTC,41591.0158
2024-01-02T05:45:11,BTC,41607.837
2024-01-02T05:45:12,BTC,41623.0844
2024-01-02T05:45:13,BTC,41646.3399
2024-01-02T05:45:14,BTC,41654.4918
2024-01-02T05:45:15,BTC,41659.7549
2024-01-02T05:45:16,BTC,41690.4264
2024-01-02T05:45:17,BTC,41700.2601
2024-01-02T05:45:18,BTC,41706.0357
2024-01-02T05:45:19,BTC,41728.6574
2024-01-02T05:45:20,BTC,41762.9977
2024-01-02T05:45:21,BTC,41793.1494
2024-01-02T05:45:22,BTC,41789.7296
2024-01-02T05:45:23,BTC,41813.3534
2024-01-02T05:45:24,BTC,41789.6653
2024-01-02T05:45:25,BTC,41793.2598
2024-01-02T05:45:26,BTC,41776.4874
2024-01-02T05:45:27,BTC,41815.2052
2024-01-02T05:45:28,BTC,41797.4666
2024-01-02T05:45:29,BTC,41794.8731
2024-01-02T05:45:30,BTC,41804.0494
2024-01-02T05:45:31,BTC,41788.2523
2024-01-02T05:45:32,BTC,41785.581
2024-01-02T05:45:33,BTC,41792.7851
2024-01-02T05:45:34,BTC,41852.8325
2024-01-02T05:45:35,BTC,41881.7805
2024-01-02T05:45:36,BTC,41903.9686
2024-01-02T05:45:37,BTC,41892.4163
2024-01-02T05:45:38,BTC,41873.4535
2024-01-02T05:45:39,BTC,41846.9784
2024-01-02T05:45:40,BTC,41856.8835
2024-01-02T05:45:41,BTC,41837.1634
2024-01-02T05:45:42,BTC,41875.1725
2024-01-02T05:45:43,BTC,41902.05
2024-01-02T05:45:44,BTC,41897.8025
2024-01-02T05:45:45,BTC,41871.7115
2024-01-02T05:45:46,BTC,41896.1623
2024-01-02T05:45:47,BTC,41899.751
2024-01-02T05:45:48,BTC,41922.4649
2024-01-02T05:45:49,BTC,41894.7898
2024-01-02T05:45:50,BTC,41885.1714
2024-01-02T05:45:51,BTC,41907.2843
2024-01-02T05:45:52,BTC,41872.5044
2024-01-02T05:45:53,BTC,41839.5863
2024-01-02T05:45:54,BTC,41822.1255
2024-01-02T05:45:55,BTC,41847.012
2024-01-02T05:45:56,BTC,41849.0101
2024-01-02T05:45:57,BTC,41870.7613
2024-01-02T05:45:58,BTC,41849.8466
2024-01-02T05:45:59,BTC,41863.4141
2024-01-02T05:46:00,BTC,41887.5634
2024-01-02T05:46:01,BTC,41890.6562
2024-01-02T05:46:02,BTC,41907.6628
2024-01-02T05:46:03,BTC,41873.3204
2024-01-02T05:46:04,BTC,41862.3015
2024-01-02T05:46:05,BTC,41864.655
2024-01-02T05:46:06,BTC,41863.1139
2024-01-02T05:46:07,BTC,41858.24
2024-01-02T05:46:08,BTC,41868.1878
2024-01-02T05:46:09,BTC,41877.7063
2024-01-02T05:46:10,BTC,41870.0845
2024-01-02T05:46:11,BTC,41875.0314
2024-01-02T05:46:12,BTC,41923.8765
2024-01-02T05:46:13,BTC,41903.3652
2024-01-02T05:46:14,BTC,41914.5341
2024-01-02T05:46:15,BTC,41889.2666
2024-01-02T05:46:16,BTC,41869.6386
2024-01-02T05:46:17,BTC,41878.5422
2024-01-02T05:46:18,BTC,41882.9557
2024-01-02T05:46:19,BTC,41878.1768
2024-01-02T05:46:20,BTC,41874.8551
2024-01-02T05:46:21,BTC,41834.1496
2024-01-02T05:46:22,BTC,41814.9934
2024-01-02T05:46:23,BTC,41763.4436
2024-01-02T05:46:24,BTC,41763.3966
2024-01-02T05:46:25,BTC,41782.8548
2024-01-02T05:46:26,BTC,41797.7477
